Date,Temperature,Humidity,Outside Temperature,Previous Date,Temperature on Previous day,2 days before Date,Temperature 2 days before
2/6/2020 23:44,66.7,48.03,35,2/5/2020 23:44,70.4,2/4/2020 23:44,69.2
2/7/2020 1:44,66.9,47.12,34,2/6/2020 1:44,70.6,2/5/2020 1:44,69.8
2/7/2020 3:44,66.9,46.01,35,2/6/2020 3:44,70.5,2/5/2020 3:44,70.3
2/7/2020 5:44,66.9,45.02,45,2/6/2020 5:44,70.4,2/5/2020 5:44,70.6
2/7/2020 7:44,65.1,44,52,2/6/2020 7:44,68.3,2/5/2020 7:44,68.6
2/7/2020 9:44,65,45.59,59,2/6/2020 9:44,67.4,2/5/2020 9:44,67.5
2/7/2020 11:44,64.2,47.54,63,2/6/2020 11:44,66.8,2/5/2020 11:44,70.4
2/7/2020 13:44,64.8,48.66,59,2/6/2020 13:44,66.1,2/5/2020 13:44,70.8
2/7/2020 15:44,64.2,50.91,55,2/6/2020 15:44,65.6,2/5/2020 15:44,70.6
2/7/2020 17:44,64.6,51.63,54,2/6/2020 17:44,65.4,2/5/2020 17:44,69.5
2/7/2020 19:44,65.8,51.12,52,2/6/2020 19:44,66,2/5/2020 19:44,69.5
2/7/2020 21:44,66.1,50.78,53,2/6/2020 21:44,66.7,2/5/2020 21:44,70.2
2/7/2020 23:44,66.4,50.57,54,2/6/2020 23:44,66.7,2/5/2020 23:44,70.4
2/8/2020 1:44,66.6,50.33,54,2/7/2020 1:44,66.9,2/6/2020 1:44,70.6
2/8/2020 3:44,66.8,50.15,55,2/7/2020 3:44,66.9,2/6/2020 3:44,70.5
2/8/2020 5:44,67,50.11,58,2/7/2020 5:44,66.9,2/6/2020 5:44,70.4
2/8/2020 7:44,67.2,50.53,60,2/7/2020 7:44,65.1,2/6/2020 7:44,68.3
2/8/2020 9:44,67.4,50.67,63,2/7/2020 9:44,65,2/6/2020 9:44,67.4
2/8/2020 11:44,67.8,50.89,67,2/7/2020 11:44,64.2,2/6/2020 11:44,66.8
2/8/2020 13:44,68.2,51.66,70,2/7/2020 13:44,64.8,2/6/2020 13:44,66.1
2/8/2020 15:44,68.7,51.93,63,2/7/2020 15:44,64.2,2/6/2020 15:44,65.6
2/8/2020 17:44,69.5,52.39,61,2/7/2020 17:44,64.6,2/6/2020 17:44,65.4
2/8/2020 19:44,69.2,53.38,59,2/7/2020 19:44,65.8,2/6/2020 19:44,66
2/8/2020 21:44,69.2,53.71,57,2/7/2020 21:44,66.1,2/6/2020 21:44,66.7
2/8/2020 23:44,69.2,53.54,56,2/7/2020 23:44,66.4,2/6/2020 23:44,66.7
2/9/2020 1:44,69.3,53.31,55,2/8/2020 1:44,66.6,2/7/2020 1:44,66.9
2/9/2020 3:44,69.4,53.14,56,2/8/2020 3:44,66.8,2/7/2020 3:44,66.9
2/9/2020 5:44,69.4,53.01,60,2/8/2020 5:44,67,2/7/2020 5:44,66.9
2/9/2020 7:44,69.5,53.68,66,2/8/2020 7:44,67.2,2/7/2020 7:44,65.1
2/9/2020 9:44,69.6,53.3,72,2/8/2020 9:44,67.4,2/7/2020 9:44,65
2/9/2020 11:44,70.1,53.9,72,2/8/2020 11:44,67.8,2/7/2020 11:44,64.2
2/9/2020 13:44,70.6,55.14,73,2/8/2020 13:44,68.2,2/7/2020 13:44,64.8
2/9/2020 15:44,71.1,56.42,70,2/8/2020 15:44,68.7,2/7/2020 15:44,64.2
2/9/2020 17:44,71.1,57.74,68,2/8/2020 17:44,69.5,2/7/2020 17:44,64.6
2/9/2020 19:44,71.1,58.51,64,2/8/2020 19:44,69.2,2/7/2020 19:44,65.8
2/9/2020 21:44,71.2,59.4,67,2/8/2020 21:44,69.2,2/7/2020 21:44,66.1
2/9/2020 23:44,71.3,59.6,69,2/8/2020 23:44,69.2,2/7/2020 23:44,66.4
2/10/2020 1:44,71.5,59.78,70,2/9/2020 1:44,69.3,2/8/2020 1:44,66.6
2/10/2020 3:44,71.7,60.1,70,2/9/2020 3:44,69.4,2/8/2020 3:44,66.8
2/10/2020 5:44,71.9,60.62,68,2/9/2020 5:44,69.4,2/8/2020 5:44,67
2/10/2020 7:44,69.4,62.46,70,2/9/2020 7:44,69.5,2/8/2020 7:44,67.2
2/10/2020 9:44,68.2,63.95,72,2/9/2020 9:44,69.6,2/8/2020 9:44,67.4
2/10/2020 11:44,70.9,63.02,72,2/9/2020 11:44,70.1,2/8/2020 11:44,67.8
2/10/2020 13:44,70.8,64.2,73,2/9/2020 13:44,70.6,2/8/2020 13:44,68.2
2/10/2020 15:44,71.2,63.26,72,2/9/2020 15:44,71.1,2/8/2020 15:44,68.7
2/10/2020 17:44,69.4,63.04,72,2/9/2020 17:44,71.1,2/8/2020 17:44,69.5
2/10/2020 19:44,69.8,63.05,70,2/9/2020 19:44,71.1,2/8/2020 19:44,69.2
2/10/2020 21:44,70.8,63.59,71,2/9/2020 21:44,71.2,2/8/2020 21:44,69.2
2/10/2020 23:44,71.2,64.93,72,2/9/2020 23:44,71.3,2/8/2020 23:44,69.2
2/11/2020 1:44,71.5,65.43,71,2/10/2020 1:44,71.5,2/9/2020 1:44,69.3
2/11/2020 3:44,71.9,65.96,70,2/10/2020 3:44,71.7,2/9/2020 3:44,69.4
2/11/2020 5:44,72.1,66.3,73,2/10/2020 5:44,71.9,2/9/2020 5:44,69.4
2/11/2020 7:44,69.8,65.87,75,2/10/2020 7:44,69.4,2/9/2020 7:44,69.5
2/11/2020 9:44,68.6,65.95,77,2/10/2020 9:44,68.2,2/9/2020 9:44,69.6
2/11/2020 11:44,68.3,66.83,68,2/10/2020 11:44,70.9,2/9/2020 11:44,70.1
2/11/2020 13:44,68,65.38,73,2/10/2020 13:44,70.8,2/9/2020 13:44,70.6
2/11/2020 15:44,67.4,67.02,64,2/10/2020 15:44,71.2,2/9/2020 15:44,71.1
2/11/2020 17:44,66.8,66.43,61,2/10/2020 17:44,69.4,2/9/2020 17:44,71.1
2/11/2020 19:44,68.1,64.44,59,2/10/2020 19:44,69.8,2/9/2020 19:44,71.1
2/11/2020 21:44,69.2,63.12,57,2/10/2020 21:44,70.8,2/9/2020 21:44,71.2
2/11/2020 23:44,69.7,63.16,57,2/10/2020 23:44,71.2,2/9/2020 23:44,71.3
2/12/2020 1:44,70,62.65,58,2/11/2020 1:44,71.5,2/10/2020 1:44,71.5
2/12/2020 3:44,70.3,62.15,61,2/11/2020 3:44,71.9,2/10/2020 3:44,71.7
2/12/2020 5:44,70.6,61.78,65,2/11/2020 5:44,72.1,2/10/2020 5:44,71.9
2/12/2020 7:44,67.9,62.1,69,2/11/2020 7:44,69.8,2/10/2020 7:44,69.4
2/12/2020 9:44,66.7,64.35,73,2/11/2020 9:44,68.6,2/10/2020 9:44,68.2
2/12/2020 11:44,69.1,63.48,75,2/11/2020 11:44,68.3,2/10/2020 11:44,70.9
2/12/2020 13:44,70.2,65.94,74,2/11/2020 13:44,68,2/10/2020 13:44,70.8
2/12/2020 15:44,69.7,65.07,73,2/11/2020 15:44,67.4,2/10/2020 15:44,71.2
2/12/2020 17:44,67.7,65.33,71,2/11/2020 17:44,66.8,2/10/2020 17:44,69.4
2/12/2020 19:44,68.8,65.32,66,2/11/2020 19:44,68.1,2/10/2020 19:44,69.8
2/12/2020 21:44,69.9,68.01,61,2/11/2020 21:44,69.2,2/10/2020 21:44,70.8
2/12/2020 23:44,70.3,69.38,58,2/11/2020 23:44,69.7,2/10/2020 23:44,71.2
2/13/2020 1:44,70.5,69.19,55,2/12/2020 1:44,70,2/11/2020 1:44,71.5
2/13/2020 3:44,70.5,67.54,52,2/12/2020 3:44,70.3,2/11/2020 3:44,71.9
2/13/2020 5:44,70.5,65.33,52,2/12/2020 5:44,70.6,2/11/2020 5:44,72.1
2/13/2020 7:44,69.8,63.52,52,2/12/2020 7:44,67.9,2/11/2020 7:44,69.8
2/13/2020 9:44,67.2,63.78,52,2/12/2020 9:44,66.7,2/11/2020 9:44,68.6
2/13/2020 11:44,66.5,63.04,52,2/12/2020 11:44,69.1,2/11/2020 11:44,68.3
2/13/2020 13:44,66.1,62.23,52,2/12/2020 13:44,70.2,2/11/2020 13:44,68
2/13/2020 15:44,65.8,61.63,50,2/12/2020 15:44,69.7,2/11/2020 15:44,67.4
2/13/2020 17:44,65.7,60.75,48,2/12/2020 17:44,67.7,2/11/2020 17:44,66.8
2/13/2020 19:44,66.9,58.07,46,2/12/2020 19:44,68.8,2/11/2020 19:44,68.1
2/13/2020 21:44,67.4,55.78,45,2/12/2020 21:44,69.9,2/11/2020 21:44,69.2
2/13/2020 23:44,67.6,53.72,43,2/12/2020 23:44,70.3,2/11/2020 23:44,69.7
2/14/2020 1:44,67.8,51.99,41,2/13/2020 1:44,70.5,2/12/2020 1:44,70
2/14/2020 3:44,67.8,50.32,39,2/13/2020 3:44,70.5,2/12/2020 3:44,70.3
2/14/2020 5:44,67.7,48.4,43,2/13/2020 5:44,70.5,2/12/2020 5:44,70.6
2/14/2020 7:44,67,48.53,48,2/13/2020 7:44,69.8,2/12/2020 7:44,67.9
2/14/2020 9:44,65.7,49.62,52,2/13/2020 9:44,67.2,2/12/2020 9:44,66.7
2/14/2020 11:44,65.5,50.33,55,2/13/2020 11:44,66.5,2/12/2020 11:44,69.1
2/14/2020 13:44,67.2,49.77,55,2/13/2020 13:44,66.1,2/12/2020 13:44,70.2
2/14/2020 15:44,65.9,50.59,52,2/13/2020 15:44,65.8,2/12/2020 15:44,69.7
2/14/2020 17:44,65.7,51.12,47,2/13/2020 17:44,65.7,2/12/2020 17:44,67.7
2/14/2020 19:44,66.5,49.94,42,2/13/2020 19:44,66.9,2/12/2020 19:44,68.8
2/14/2020 21:44,67,48.39,39,2/13/2020 21:44,67.4,2/12/2020 21:44,69.9
2/14/2020 23:44,67.3,47.18,40,2/13/2020 23:44,67.6,2/12/2020 23:44,70.3
2/15/2020 1:44,67.4,46.13,43,2/14/2020 1:44,67.8,2/13/2020 1:44,70.5
2/15/2020 3:44,67.4,43.3,41,2/14/2020 3:44,67.8,2/13/2020 3:44,70.5
2/15/2020 5:44,67.4,42.35,48,2/14/2020 5:44,67.7,2/13/2020 5:44,70.5
2/15/2020 7:44,67.4,39.12,55,2/14/2020 7:44,67,2/13/2020 7:44,69.8
2/15/2020 9:44,67.5,39.49,61,2/14/2020 9:44,65.7,2/13/2020 9:44,67.2
2/15/2020 11:44,67.7,40.87,64,2/14/2020 11:44,65.5,2/13/2020 11:44,66.5
2/15/2020 13:44,68.2,42.28,66,2/14/2020 13:44,67.2,2/13/2020 13:44,66.1
2/15/2020 15:44,68.5,43.79,62,2/14/2020 15:44,65.9,2/13/2020 15:44,65.8
2/15/2020 17:44,68.6,45,62,2/14/2020 17:44,65.7,2/13/2020 17:44,65.7
2/15/2020 19:44,68.6,45.99,63,2/14/2020 19:44,66.5,2/13/2020 19:44,66.9
2/15/2020 21:44,68.7,46.77,61,2/14/2020 21:44,67,2/13/2020 21:44,67.4
2/15/2020 23:44,68.9,47.22,59,2/14/2020 23:44,67.3,2/13/2020 23:44,67.6
