Date,Temperature,Humidity,Outside Temperature,Previous Date,Temperature on Previous day,2 days before Date,Temperature 2 days before
2/6/2020 23:44,67.9,34.61,35,2/5/2020 23:44,70.2,2/4/2020 23:44,70.8
2/7/2020 1:44,67.4,35.06,34,2/6/2020 1:44,69.7,2/5/2020 1:44,70.7
2/7/2020 3:44,66.6,35.21,35,2/6/2020 3:44,69,2/5/2020 3:44,70.6
2/7/2020 5:44,66,35.18,45,2/6/2020 5:44,68.6,2/5/2020 5:44,70.6
2/7/2020 7:44,71.7,32.56,52,2/6/2020 7:44,72.1,2/5/2020 7:44,70.1
2/7/2020 9:44,73.5,31.45,59,2/6/2020 9:44,68.8,2/5/2020 9:44,70.3
2/7/2020 11:44,73.2,31.8,63,2/6/2020 11:44,71.3,2/5/2020 11:44,70.8
2/7/2020 13:44,67,36.18,59,2/6/2020 13:44,73,2/5/2020 13:44,72.6
2/7/2020 15:44,66.1,37.94,55,2/6/2020 15:44,69.9,2/5/2020 15:44,72.5
2/7/2020 17:44,65.2,40.33,54,2/6/2020 17:44,70.8,2/5/2020 17:44,72.3
2/7/2020 19:44,66.6,41.29,52,2/6/2020 19:44,69.8,2/5/2020 19:44,71.1
2/7/2020 21:44,66.5,42.97,53,2/6/2020 21:44,68.8,2/5/2020 21:44,70.7
2/7/2020 23:44,66.4,45.08,54,2/6/2020 23:44,67.9,2/5/2020 23:44,70.2
2/8/2020 1:44,66.3,47.57,54,2/7/2020 1:44,67.4,2/6/2020 1:44,69.7
2/8/2020 3:44,66.3,49.73,55,2/7/2020 3:44,66.6,2/6/2020 3:44,69
2/8/2020 5:44,66.3,52.27,58,2/7/2020 5:44,66,2/6/2020 5:44,68.6
2/8/2020 7:44,66.3,53.94,60,2/7/2020 7:44,71.7,2/6/2020 7:44,72.1
2/8/2020 9:44,66.4,54.01,63,2/7/2020 9:44,73.5,2/6/2020 9:44,68.8
2/8/2020 11:44,66.7,52.67,67,2/7/2020 11:44,73.2,2/6/2020 11:44,71.3
2/8/2020 13:44,67.1,52.09,70,2/7/2020 13:44,67,2/6/2020 13:44,73
2/8/2020 15:44,68.5,51.7,63,2/7/2020 15:44,66.1,2/6/2020 15:44,69.9
2/8/2020 17:44,68.8,52.19,61,2/7/2020 17:44,65.2,2/6/2020 17:44,70.8
2/8/2020 19:44,68.4,53.08,59,2/7/2020 19:44,66.6,2/6/2020 19:44,69.8
2/8/2020 21:44,68.2,54.02,57,2/7/2020 21:44,66.5,2/6/2020 21:44,68.8
2/8/2020 23:44,68.1,54.68,56,2/7/2020 23:44,66.4,2/6/2020 23:44,67.9
2/9/2020 1:44,67.9,55.39,55,2/8/2020 1:44,66.3,2/7/2020 1:44,67.4
2/9/2020 3:44,67.7,56.32,56,2/8/2020 3:44,66.3,2/7/2020 3:44,66.6
2/9/2020 5:44,67.6,56.59,60,2/8/2020 5:44,66.3,2/7/2020 5:44,66
2/9/2020 7:44,67.6,56.98,66,2/8/2020 7:44,66.3,2/7/2020 7:44,71.7
2/9/2020 9:44,67.7,56.52,72,2/8/2020 9:44,66.4,2/7/2020 9:44,73.5
2/9/2020 11:44,68.3,56.56,72,2/8/2020 11:44,66.7,2/7/2020 11:44,73.2
2/9/2020 13:44,68.7,57.47,73,2/8/2020 13:44,67.1,2/7/2020 13:44,67
2/9/2020 15:44,69.2,58.19,70,2/8/2020 15:44,68.5,2/7/2020 15:44,66.1
2/9/2020 17:44,69,58.3,68,2/8/2020 17:44,68.8,2/7/2020 17:44,65.2
2/9/2020 19:44,69,58.87,64,2/8/2020 19:44,68.4,2/7/2020 19:44,66.6
2/9/2020 21:44,68.9,59.47,67,2/8/2020 21:44,68.2,2/7/2020 21:44,66.5
2/9/2020 23:44,69,60.31,69,2/8/2020 23:44,68.1,2/7/2020 23:44,66.4
2/10/2020 1:44,69,62.18,70,2/9/2020 1:44,67.9,2/8/2020 1:44,66.3
2/10/2020 3:44,69.2,64.55,70,2/9/2020 3:44,67.7,2/8/2020 3:44,66.3
2/10/2020 5:44,69.2,65.98,68,2/9/2020 5:44,67.6,2/8/2020 5:44,66.3
2/10/2020 7:44,72.8,58.01,70,2/9/2020 7:44,67.6,2/8/2020 7:44,66.3
2/10/2020 9:44,72.2,57.06,72,2/9/2020 9:44,67.7,2/8/2020 9:44,66.4
2/10/2020 11:44,69.6,58.56,72,2/9/2020 11:44,68.3,2/8/2020 11:44,66.7
2/10/2020 13:44,70.8,57.38,73,2/9/2020 13:44,68.7,2/8/2020 13:44,67.1
2/10/2020 15:44,71.4,57.01,72,2/9/2020 15:44,69.2,2/8/2020 15:44,68.5
2/10/2020 17:44,72.3,56.18,72,2/9/2020 17:44,69,2/8/2020 17:44,68.8
2/10/2020 19:44,71.3,61.33,70,2/9/2020 19:44,69,2/8/2020 19:44,68.4
2/10/2020 21:44,71.2,66.44,71,2/9/2020 21:44,68.9,2/8/2020 21:44,68.2
2/10/2020 23:44,71.1,68.77,72,2/9/2020 23:44,69,2/8/2020 23:44,68.1
2/11/2020 1:44,71.1,70.42,71,2/10/2020 1:44,69,2/9/2020 1:44,67.9
2/11/2020 3:44,71.1,72.67,70,2/10/2020 3:44,69.2,2/9/2020 3:44,67.7
2/11/2020 5:44,71,72.62,73,2/10/2020 5:44,69.2,2/9/2020 5:44,67.6
2/11/2020 7:44,70.2,62.03,75,2/10/2020 7:44,72.8,2/9/2020 7:44,67.6
2/11/2020 9:44,71.9,57.53,77,2/10/2020 9:44,72.2,2/9/2020 9:44,67.7
2/11/2020 11:44,71.2,58.11,68,2/10/2020 11:44,69.6,2/9/2020 11:44,68.3
2/11/2020 13:44,68.7,62,73,2/10/2020 13:44,70.8,2/9/2020 13:44,68.7
2/11/2020 15:44,68.3,63.62,64,2/10/2020 15:44,71.4,2/9/2020 15:44,69.2
2/11/2020 17:44,68.1,64.89,61,2/10/2020 17:44,72.3,2/9/2020 17:44,69
2/11/2020 19:44,68.8,62.93,59,2/10/2020 19:44,71.3,2/9/2020 19:44,69
2/11/2020 21:44,68.8,62.94,57,2/10/2020 21:44,71.2,2/9/2020 21:44,68.9
2/11/2020 23:44,68.7,63.28,57,2/10/2020 23:44,71.1,2/9/2020 23:44,69
2/12/2020 1:44,68.6,64.09,58,2/11/2020 1:44,71.1,2/10/2020 1:44,69
2/12/2020 3:44,68.6,64.83,61,2/11/2020 3:44,71.1,2/10/2020 3:44,69.2
2/12/2020 5:44,68.5,65.75,65,2/11/2020 5:44,71,2/10/2020 5:44,69.2
2/12/2020 7:44,67.9,63.78,69,2/11/2020 7:44,70.2,2/10/2020 7:44,72.8
2/12/2020 9:44,67.2,65.03,73,2/11/2020 9:44,71.9,2/10/2020 9:44,72.2
2/12/2020 11:44,68.6,66.01,75,2/11/2020 11:44,71.2,2/10/2020 11:44,69.6
2/12/2020 13:44,68.1,68.21,74,2/11/2020 13:44,68.7,2/10/2020 13:44,70.8
2/12/2020 15:44,68.2,68.36,73,2/11/2020 15:44,68.3,2/10/2020 15:44,71.4
2/12/2020 17:44,66.2,68.54,71,2/11/2020 17:44,68.1,2/10/2020 17:44,72.3
2/12/2020 19:44,67.7,71.41,66,2/11/2020 19:44,68.8,2/10/2020 19:44,71.3
2/12/2020 21:44,68.1,79.52,61,2/11/2020 21:44,68.8,2/10/2020 21:44,71.2
2/12/2020 23:44,68,77.93,58,2/11/2020 23:44,68.7,2/10/2020 23:44,71.1
2/13/2020 1:44,67.9,73.18,55,2/12/2020 1:44,68.6,2/11/2020 1:44,71.1
2/13/2020 3:44,67.6,67.65,52,2/12/2020 3:44,68.6,2/11/2020 3:44,71.1
2/13/2020 5:44,67.4,64.04,52,2/12/2020 5:44,68.5,2/11/2020 5:44,71
2/13/2020 7:44,71.2,59.46,52,2/12/2020 7:44,67.9,2/11/2020 7:44,70.2
2/13/2020 9:44,72.3,53.29,52,2/12/2020 9:44,67.2,2/11/2020 9:44,71.9
2/13/2020 11:44,71.1,52.41,52,2/12/2020 11:44,68.6,2/11/2020 11:44,71.2
2/13/2020 13:44,71,50.49,52,2/12/2020 13:44,68.1,2/11/2020 13:44,68.7
2/13/2020 15:44,67.7,52.33,50,2/12/2020 15:44,68.2,2/11/2020 15:44,68.3
2/13/2020 17:44,66.2,53.02,48,2/12/2020 17:44,66.2,2/11/2020 17:44,68.1
2/13/2020 19:44,67.5,48.12,46,2/12/2020 19:44,67.7,2/11/2020 19:44,68.8
2/13/2020 21:44,67,45.58,45,2/12/2020 21:44,68.1,2/11/2020 21:44,68.8
2/13/2020 23:44,66.5,43.86,43,2/12/2020 23:44,68,2/11/2020 23:44,68.7
2/14/2020 1:44,66.1,42.89,41,2/13/2020 1:44,67.9,2/12/2020 1:44,68.6
2/14/2020 3:44,65.6,41.45,39,2/13/2020 3:44,67.6,2/12/2020 3:44,68.6
2/14/2020 5:44,65.3,40.97,43,2/13/2020 5:44,67.4,2/12/2020 5:44,68.5
2/14/2020 7:44,72.2,36.44,48,2/13/2020 7:44,71.2,2/12/2020 7:44,67.9
2/14/2020 9:44,68.2,39.05,52,2/13/2020 9:44,72.3,2/12/2020 9:44,67.2
2/14/2020 11:44,69,39.29,55,2/13/2020 11:44,71.1,2/12/2020 11:44,68.6
2/14/2020 13:44,69.4,39,55,2/13/2020 13:44,71,2/12/2020 13:44,68.1
2/14/2020 15:44,66.9,41.13,52,2/13/2020 15:44,67.7,2/12/2020 15:44,68.2
2/14/2020 17:44,65.3,42.86,47,2/13/2020 17:44,66.2,2/12/2020 17:44,66.2
2/14/2020 19:44,66.6,39.87,42,2/13/2020 19:44,67.5,2/12/2020 19:44,67.7
2/14/2020 21:44,66.3,38.65,39,2/13/2020 21:44,67,2/12/2020 21:44,68.1
2/14/2020 23:44,65.9,37.99,40,2/13/2020 23:44,66.5,2/12/2020 23:44,68
2/15/2020 1:44,65.6,37.61,43,2/14/2020 1:44,66.1,2/13/2020 1:44,67.9
2/15/2020 3:44,65.2,37.31,41,2/14/2020 3:44,65.6,2/13/2020 3:44,67.6
2/15/2020 5:44,64.9,37.08,48,2/14/2020 5:44,65.3,2/13/2020 5:44,67.4
2/15/2020 7:44,64.6,37.34,55,2/14/2020 7:44,72.2,2/13/2020 7:44,71.2
2/15/2020 9:44,64.8,38.66,61,2/14/2020 9:44,68.2,2/13/2020 9:44,72.3
2/15/2020 11:44,65.2,40.43,64,2/14/2020 11:44,69,2/13/2020 11:44,71.1
2/15/2020 13:44,65.7,42.04,66,2/14/2020 13:44,69.4,2/13/2020 13:44,71
2/15/2020 15:44,65.9,43.55,62,2/14/2020 15:44,66.9,2/13/2020 15:44,67.7
2/15/2020 17:44,66,44.55,62,2/14/2020 17:44,65.3,2/13/2020 17:44,66.2
2/15/2020 19:44,66,45.73,63,2/14/2020 19:44,66.6,2/13/2020 19:44,67.5
2/15/2020 21:44,66.1,46.97,61,2/14/2020 21:44,66.3,2/13/2020 21:44,67
2/15/2020 23:44,66.1,47.76,59,2/14/2020 23:44,65.9,2/13/2020 23:44,66.5
