Date,Temperature,Humidity,Outside Temperature,Previous Date,Temperature on Previous day,2 days before Date,Temperature 2 days before
2/6/2020 23:42,67.2,48.41,35,2/5/2020 23:42,70.4,2/4/2020 23:42,70.7
2/7/2020 1:42,67,47.14,34,2/6/2020 1:42,70.6,2/5/2020 1:42,71.4
2/7/2020 3:42,66.7,46,35,2/6/2020 3:42,70.4,2/5/2020 3:42,71.8
2/7/2020 5:42,66.5,44.87,45,2/6/2020 5:42,70.1,2/5/2020 5:42,72.2
2/7/2020 7:42,65.1,44.56,52,2/6/2020 7:42,66,2/5/2020 7:42,68.1
2/7/2020 9:42,66.3,44.43,59,2/6/2020 9:42,65.2,2/5/2020 9:42,66.8
2/7/2020 11:42,66.3,45.49,63,2/6/2020 11:42,65.4,2/5/2020 11:42,66.5
2/7/2020 13:42,66.8,46.3,59,2/6/2020 13:42,65.6,2/5/2020 13:42,66.6
2/7/2020 15:42,66.4,47.85,55,2/6/2020 15:42,66.5,2/5/2020 15:42,66.3
2/7/2020 17:42,65.9,49.2,54,2/6/2020 17:42,66.4,2/5/2020 17:42,66.3
2/7/2020 19:42,67.6,48.63,52,2/6/2020 19:42,65.2,2/5/2020 19:42,65.9
2/7/2020 21:42,68.5,47.19,53,2/6/2020 21:42,67.4,2/5/2020 21:42,69.5
2/7/2020 23:42,68.5,47.14,54,2/6/2020 23:42,67.2,2/5/2020 23:42,70.4
2/8/2020 1:42,68.4,47.23,54,2/7/2020 1:42,67,2/6/2020 1:42,70.6
2/8/2020 3:42,68.5,47.22,55,2/7/2020 3:42,66.7,2/6/2020 3:42,70.4
2/8/2020 5:42,68.4,47.5,58,2/7/2020 5:42,66.5,2/6/2020 5:42,70.1
2/8/2020 7:42,68.4,47.96,60,2/7/2020 7:42,65.1,2/6/2020 7:42,66
2/8/2020 9:42,68.4,48.45,63,2/7/2020 9:42,66.3,2/6/2020 9:42,65.2
2/8/2020 11:42,69.2,48.62,67,2/7/2020 11:42,66.3,2/6/2020 11:42,65.4
2/8/2020 13:42,69.9,49.21,70,2/7/2020 13:42,66.8,2/6/2020 13:42,65.6
2/8/2020 15:42,66.8,53.61,63,2/7/2020 15:42,66.4,2/6/2020 15:42,66.5
2/8/2020 17:42,68.3,52.75,61,2/7/2020 17:42,65.9,2/6/2020 17:42,66.4
2/8/2020 19:42,69,52.56,59,2/7/2020 19:42,67.6,2/6/2020 19:42,65.2
2/8/2020 21:42,69,53,57,2/7/2020 21:42,68.5,2/6/2020 21:42,67.4
2/8/2020 23:42,69.1,52.84,56,2/7/2020 23:42,68.5,2/6/2020 23:42,67.2
2/9/2020 1:42,69,52.82,55,2/8/2020 1:42,68.4,2/7/2020 1:42,67
2/9/2020 3:42,69,52.89,56,2/8/2020 3:42,68.5,2/7/2020 3:42,66.7
2/9/2020 5:42,68.9,52.91,60,2/8/2020 5:42,68.4,2/7/2020 5:42,66.5
2/9/2020 7:42,68.8,52.96,66,2/8/2020 7:42,68.4,2/7/2020 7:42,65.1
2/9/2020 9:42,69.1,52.77,72,2/8/2020 9:42,68.4,2/7/2020 9:42,66.3
2/9/2020 11:42,70.1,53.66,72,2/8/2020 11:42,69.2,2/7/2020 11:42,66.3
2/9/2020 13:42,70.1,55.76,73,2/8/2020 13:42,69.9,2/7/2020 13:42,66.8
2/9/2020 15:42,70.3,57.3,70,2/8/2020 15:42,66.8,2/7/2020 15:42,66.4
2/9/2020 17:42,70.7,57.23,68,2/8/2020 17:42,68.3,2/7/2020 17:42,65.9
2/9/2020 19:42,70.7,58.27,64,2/8/2020 19:42,69,2/7/2020 19:42,67.6
2/9/2020 21:42,70.7,59.27,67,2/8/2020 21:42,69,2/7/2020 21:42,68.5
2/9/2020 23:42,71.3,58.28,69,2/8/2020 23:42,69.1,2/7/2020 23:42,68.5
2/10/2020 1:42,71.5,58.18,70,2/9/2020 1:42,69,2/8/2020 1:42,68.4
2/10/2020 3:42,71.7,58.4,70,2/9/2020 3:42,69,2/8/2020 3:42,68.5
2/10/2020 5:42,71.9,58.87,68,2/9/2020 5:42,68.9,2/8/2020 5:42,68.4
2/10/2020 7:42,68,64.53,70,2/9/2020 7:42,68.8,2/8/2020 7:42,68.4
2/10/2020 9:42,66.9,66.55,72,2/9/2020 9:42,69.1,2/8/2020 9:42,68.4
2/10/2020 11:42,66.9,67.82,72,2/9/2020 11:42,70.1,2/8/2020 11:42,69.2
2/10/2020 13:42,67.6,67.62,73,2/9/2020 13:42,70.1,2/8/2020 13:42,69.9
2/10/2020 15:42,67.7,67.8,72,2/9/2020 15:42,70.3,2/8/2020 15:42,66.8
2/10/2020 17:42,67.1,67.82,72,2/9/2020 17:42,70.7,2/8/2020 17:42,68.3
2/10/2020 19:42,66.2,68.86,70,2/9/2020 19:42,70.7,2/8/2020 19:42,69
2/10/2020 21:42,69.1,64.31,71,2/9/2020 21:42,70.7,2/8/2020 21:42,69
2/10/2020 23:42,70.6,62.32,72,2/9/2020 23:42,71.3,2/8/2020 23:42,69.1
2/11/2020 1:42,71.3,62.24,71,2/10/2020 1:42,71.5,2/9/2020 1:42,69
2/11/2020 3:42,71.5,62.71,70,2/10/2020 3:42,71.7,2/9/2020 3:42,69
2/11/2020 5:42,71.9,63.1,73,2/10/2020 5:42,71.9,2/9/2020 5:42,68.9
2/11/2020 7:42,68.5,67.75,75,2/10/2020 7:42,68,2/9/2020 7:42,68.8
2/11/2020 9:42,67.2,68.45,77,2/10/2020 9:42,66.9,2/9/2020 9:42,69.1
2/11/2020 11:42,67.7,68.26,68,2/10/2020 11:42,66.9,2/9/2020 11:42,70.1
2/11/2020 13:42,67.1,67.68,73,2/10/2020 13:42,67.6,2/9/2020 13:42,70.1
2/11/2020 15:42,67.3,67.88,64,2/10/2020 15:42,67.7,2/9/2020 15:42,70.3
2/11/2020 17:42,66.5,67.86,61,2/10/2020 17:42,67.1,2/9/2020 17:42,70.7
2/11/2020 19:42,65.8,67.49,59,2/10/2020 19:42,66.2,2/9/2020 19:42,70.7
2/11/2020 21:42,69,62.81,57,2/10/2020 21:42,69.1,2/9/2020 21:42,70.7
2/11/2020 23:42,70.4,60.99,57,2/10/2020 23:42,70.6,2/9/2020 23:42,71.3
2/12/2020 1:42,71,60.2,58,2/11/2020 1:42,71.3,2/10/2020 1:42,71.5
2/12/2020 3:42,71.2,59.95,61,2/11/2020 3:42,71.5,2/10/2020 3:42,71.7
2/12/2020 5:42,71.3,59.77,65,2/11/2020 5:42,71.9,2/10/2020 5:42,71.9
2/12/2020 7:42,67.2,63.99,69,2/11/2020 7:42,68.5,2/10/2020 7:42,68
2/12/2020 9:42,66,66.72,73,2/11/2020 9:42,67.2,2/10/2020 9:42,66.9
2/12/2020 11:42,65.7,68.74,75,2/11/2020 11:42,67.7,2/10/2020 11:42,66.9
2/12/2020 13:42,66,69.93,74,2/11/2020 13:42,67.1,2/10/2020 13:42,67.6
2/12/2020 15:42,66.1,70.81,73,2/11/2020 15:42,67.3,2/10/2020 15:42,67.7
2/12/2020 17:42,65.9,70.37,71,2/11/2020 17:42,66.5,2/10/2020 17:42,67.1
2/12/2020 19:42,65.9,71.36,66,2/11/2020 19:42,65.8,2/10/2020 19:42,66.2
2/12/2020 21:42,68.8,69.59,61,2/11/2020 21:42,69,2/10/2020 21:42,69.1
2/12/2020 23:42,70.2,67.34,58,2/11/2020 23:42,70.4,2/10/2020 23:42,70.6
2/13/2020 1:42,70.5,67.02,55,2/12/2020 1:42,71,2/11/2020 1:42,71.3
2/13/2020 3:42,70.3,66.75,52,2/12/2020 3:42,71.2,2/11/2020 3:42,71.5
2/13/2020 5:42,70.3,65.95,52,2/12/2020 5:42,71.3,2/11/2020 5:42,71.9
2/13/2020 7:42,69.1,65.14,52,2/12/2020 7:42,67.2,2/11/2020 7:42,68.5
2/13/2020 9:42,66.4,66.11,52,2/12/2020 9:42,66,2/11/2020 9:42,67.2
2/13/2020 11:42,65.9,64.93,52,2/12/2020 11:42,65.7,2/11/2020 11:42,67.7
2/13/2020 13:42,65.5,64.24,52,2/12/2020 13:42,66,2/11/2020 13:42,67.1
2/13/2020 15:42,66.4,62.26,50,2/12/2020 15:42,66.1,2/11/2020 15:42,67.3
2/13/2020 17:42,65.7,61.21,48,2/12/2020 17:42,65.9,2/11/2020 17:42,66.5
2/13/2020 19:42,65,60.46,46,2/12/2020 19:42,65.9,2/11/2020 19:42,65.8
2/13/2020 21:42,66.8,58.06,45,2/12/2020 21:42,68.8,2/11/2020 21:42,69
2/13/2020 23:42,67.7,56.31,43,2/12/2020 23:42,70.2,2/11/2020 23:42,70.4
2/14/2020 1:42,67.7,55.04,41,2/13/2020 1:42,70.5,2/12/2020 1:42,71
2/14/2020 3:42,67.6,53.73,39,2/13/2020 3:42,70.3,2/12/2020 3:42,71.2
2/14/2020 5:42,67.2,52.99,43,2/13/2020 5:42,70.3,2/12/2020 5:42,71.3
2/14/2020 7:42,66.6,49.8,48,2/13/2020 7:42,69.1,2/12/2020 7:42,67.2
2/14/2020 9:42,65.6,50.26,52,2/13/2020 9:42,66.4,2/12/2020 9:42,66
2/14/2020 11:42,66.1,49.9,55,2/13/2020 11:42,65.9,2/12/2020 11:42,65.7
2/14/2020 13:42,67.6,49.7,55,2/13/2020 13:42,65.5,2/12/2020 13:42,66
2/14/2020 15:42,67.4,48.81,52,2/13/2020 15:42,66.4,2/12/2020 15:42,66.1
2/14/2020 17:42,65.7,50.7,47,2/13/2020 17:42,65.7,2/12/2020 17:42,65.9
2/14/2020 19:42,65.7,50.54,42,2/13/2020 19:42,65,2/12/2020 19:42,65.9
2/14/2020 21:42,67.2,48.92,39,2/13/2020 21:42,66.8,2/12/2020 21:42,68.8
2/14/2020 23:42,67.6,47.76,40,2/13/2020 23:42,67.7,2/12/2020 23:42,70.2
2/15/2020 1:42,67.7,46.68,43,2/14/2020 1:42,67.7,2/13/2020 1:42,70.5
2/15/2020 3:42,67.3,46.03,41,2/14/2020 3:42,67.6,2/13/2020 3:42,70.3
2/15/2020 5:42,67.2,45.21,48,2/14/2020 5:42,67.2,2/13/2020 5:42,70.3
2/15/2020 7:42,66.6,44.79,55,2/14/2020 7:42,66.6,2/13/2020 7:42,69.1
2/15/2020 9:42,67.2,43.58,61,2/14/2020 9:42,65.6,2/13/2020 9:42,66.4
2/15/2020 11:42,67.9,43.05,64,2/14/2020 11:42,66.1,2/13/2020 11:42,65.9
2/15/2020 13:42,64.5,46.93,66,2/14/2020 13:42,67.6,2/13/2020 13:42,65.5
2/15/2020 15:42,63.6,50.31,62,2/14/2020 15:42,67.4,2/13/2020 15:42,66.4
2/15/2020 17:42,66.4,48.63,62,2/14/2020 17:42,65.7,2/13/2020 17:42,65.7
2/15/2020 19:42,67.2,48.87,63,2/14/2020 19:42,65.7,2/13/2020 19:42,65
2/15/2020 21:42,67.3,49.73,61,2/14/2020 21:42,67.2,2/13/2020 21:42,66.8
2/15/2020 23:42,68.2,48.69,59,2/14/2020 23:42,67.6,2/13/2020 23:42,67.7
